Class,Data 
0,"-456.23703,93.153465,29.166555,5.7267427,-10.728923,-12.817576,-11.931146,1.6350349,-21.211708,6.45438,-7.884668,1.1306633,-4.785368,6.4359355,-4.5730014,5.260037,-4.1144853,3.3158877,1.1811384,-3.0591075"
0,"-461.71347,85.33037,22.625189,4.6530113,2.0723307,9.291593,-9.147606,5.145386,-20.272554,3.1660247,-16.332579,5.7930512,-5.014491,3.9437246,0.83947986,-2.006483,-5.2735043,4.3124523,-1.7895635,-2.6437893"
0,"-445.15216,106.217735,33.494297,4.1475954,-9.726514,-1.7872796,-13.579477,3.1434288,-26.696972,-3.407508,-5.411963,-1.3812759,-5.0735736,4.126641,-3.7347918,-0.39709973,-2.173232,1.6474369,0.76692015,-2.1068065"
0,"-437.8094,120.88433,21.398005,-23.104555,-5.0905156,12.75855,-11.115826,-4.260747,-18.813974,1.5149342,-13.226915,-0.35888883,-3.2509775,6.5682797,-4.789526,3.9951406,-7.426268,1.3493272,-1.7504821,-3.9723582"
0,"-448.70685,82.75859,0.7536995,-0.55346763,-0.25886002,7.63982,-9.613034,8.828263,-14.843529,7.1415877,-11.383082,6.7878532,-4.140209,3.0906115,0.9166548,4.761652,-8.862869,7.098952,-0.26180142,-2.3323727"
0,"-462.698,91.06496,24.43631,8.398875,6.025112,5.954299,-14.73022,4.0982094,-21.328827,-1.063665,-10.233146,-0.2769258,-1.7972708,1.4590609,-4.0582466,-0.6005406,-5.175893,3.1941998,-4.5364423,0.4710315"
0,"-446.06232,100.61392,17.188442,-8.857216,-1.0199336,13.911464,-12.411625,-1.22068,-20.132864,4.741751,-9.131821,3.0625408,-2.6331203,-0.15873641,-5.7075753,0.24557388,-5.885294,2.307786,-0.20286815,-1.7393805"
0,"-436.774,87.789505,23.94994,4.290724,2.3783374,-0.55835485,-9.861214,6.0265803,-21.448185,4.1835165,-16.70135,-2.93652,-6.329849,0.9620828,-3.6837041,2.4735098,-11.874379,4.9427104,-3.2362843,-1.7391944"
0,"-432.97266,72.21412,9.714709,9.302976,8.534446,3.5271993,-10.500555,2.0767,-18.562326,2.8363297,-12.010044,2.1528966,-5.2491107,2.5472574,-2.3396752,0.50517666,-6.9719167,3.8933809,-0.52469116,-3.5149007"
0,"-430.77255,78.60876,15.018438,3.3085554,7.7344313,5.8117514,-10.28535,-0.16977847,-17.881187,0.09197761,-10.638684,2.4964497,-4.6233325,1.2658963,-3.5143363,1.6422006,-6.42867,4.363535,-3.641317,0.23587276"
0,"-429.96252,68.280815,18.222923,13.891536,7.5878153,9.0373745,-11.100935,0.22738951,-21.481722,2.6293561,-18.375196,-0.43971062,-4.900268,0.9957928,-4.1320806,1.488366,-7.2159534,3.5429788,-3.013159,-1.1251258"
0,"-481.0137,73.56848,32.648167,21.439867,5.9443173,7.688786,-9.902727,6.1854777,-20.715769,-3.6967788,-11.146038,-1.1281122,-4.561808,-3.1071126,-2.839451,2.4506586,-4.6136894,4.0972524,-4.0433435,-0.42648768"
0,"-460.58008,91.93889,18.00288,2.153784,-0.65991306,8.554337,-8.357047,9.678944,-17.974003,6.8999853,-13.815998,4.0287294,-7.829874,3.4066343,-0.90829587,2.1206121,-6.1502533,5.339664,1.0671664,-4.7397075"
0,"-482.41876,62.65366,18.348509,16.499235,13.911609,6.466938,-9.090417,5.277159,-16.6286,1.1575239,-14.364152,5.654543,-3.9851315,4.2309213,-1.4675114,3.1603358,-2.975009,5.086927,-1.4007369,-0.56413686"
0,"-460.51846,81.2624,17.026382,8.834137,11.616842,1.7253278,-17.041883,4.290521,-19.195953,1.5640107,-16.56704,6.7228127,-4.022555,7.232638,-2.5457196,3.369547,-1.7550894,5.0607204,-3.1505222,-3.8862247"
0,"-454.40967,73.840034,2.7963989,13.4077215,13.175678,-1.5140505,-13.031986,1.3909363,-13.00963,6.4727054,-19.197386,9.771065,-2.8188791,8.172948,-0.36442512,2.1720989,-3.4590995,4.9860377,0.13653216,-2.3090718"
0,"-463.5232,74.25193,8.872936,5.4323177,4.5174036,0.8343129,-7.850149,0.6410933,-16.209913,1.8732196,-12.363795,2.7662525,1.257608,5.570007,-1.4028844,5.197732,-7.0486073,5.8911963,-3.0512152,-0.44058383"
0,"-457.45465,85.58601,21.669119,12.303553,7.6635756,6.5496116,-15.002676,6.078257,-19.482855,-1.0443244,-12.9506035,0.20857969,-3.3413005,1.3773824,-4.408863,1.4708965,-6.354439,3.2272246,-0.94289196,0.015559168"
0,"-458.0135,106.732155,30.035387,-7.131658,4.827375,18.847422,-10.973214,-3.6231735,-17.425915,-2.241134,-10.398545,-5.091262,-4.63423,1.5017326,-3.7382991,-0.80775243,-7.8905454,4.7999434,-2.468173,-0.8728434"
0,"-459.3664,83.45356,10.503986,-3.2854898,10.57063,6.6792583,-13.728559,4.3572154,-11.300645,2.856754,-7.0921674,0.9240352,-1.8658965,4.9209113,-3.4969215,5.035252,-5.820259,8.160725,-3.3988767,0.84129506"
0,"-415.4432,54.367455,3.7783725,-2.1352642,5.2593985,0.05945068,-23.017853,-0.25932515,-14.3166065,0.07247082,-21.202179,-5.507718,-6.3817596,4.299592,-8.859959,0.6584441,-6.6973104,0.90699506,-0.387666,-1.9399166"
0,"-393.1392,54.250065,-1.2895522,7.055822,2.3020875,-0.5935831,-17.19904,4.069742,-18.486774,-3.1980698,-24.310492,-4.271718,-5.0645866,2.2494857,-6.004896,4.2765207,-1.6055777,8.823835,2.1038105,-2.0141027"
0,"-415.17117,55.615578,6.2724085,-10.910825,-10.5984535,4.799507,-12.891052,4.448784,-20.024942,1.5702672,-20.132116,-0.21791594,-9.289039,5.7378345,-6.3401875,4.6071033,-8.954466,4.4580703,-2.5085216,-3.627878"
0,"-395.39957,50.015182,2.1502318,12.859081,1.0686159,-2.0362992,-18.612507,2.6287618,-18.977716,-1.4203627,-23.324177,-5.8100014,-6.084591,-1.3220704,-11.52777,4.602244,-6.270113,4.2056646,0.44106224,0.7859792"
0,"-438.18118,64.493385,2.373676,-7.2246685,0.99700123,5.1458964,-17.278118,-5.272595,-12.52605,6.605433,-23.024315,-2.516136,-5.8518906,5.6390147,-5.907459,4.9216137,-4.3753552,6.647788,1.7675489,0.16477044"
0,"-454.14755,56.264065,1.6482912,-10.230323,-8.39983,8.618695,-13.090621,2.0405154,-18.024315,-0.88961375,-14.380214,-0.987624,-8.196866,8.037616,-4.4199595,2.4161007,-3.6213229,6.0792384,0.024981618,5.549097"
0,"-410.91443,56.961,-1.3467317,-7.7270064,-1.4603834,1.340519,-17.467653,2.1997726,-15.492997,7.016278,-18.49461,-4.247052,-8.252499,4.045085,-5.3214693,2.1278405,-4.504046,4.5959125,-1.2495321,-2.223204"
0,"-398.11252,45.323566,-9.018425,1.3886167,2.2342005,2.6674583,-18.887764,0.026407106,-16.53182,5.7061176,-20.329584,-2.398287,-4.66723,2.320987,-4.7190967,3.2558703,-4.6691833,5.722917,4.1765156,2.8451915"
0,"-436.1616,40.210854,1.8108854,12.470417,4.7727637,1.777691,-11.645548,4.633532,-17.654459,1.6615303,-21.976925,-3.1634574,-3.827311,4.316397,-4.91901,6.018247,-2.950695,5.1753273,-0.8644076,-1.3748792"
0,"-443.99564,36.98181,4.867823,9.435568,4.9660125,4.626559,-11.969394,4.083833,-17.740019,1.3876145,-17.180061,-3.0754862,-6.121228,4.8207006,-4.9774513,2.3560295,-1.3428966,8.647729,-0.1435156,0.67236364"
0,"-455.89838,44.771225,8.136629,-1.270586,-2.4111485,3.0594683,-14.896986,-2.7178428,-17.785194,1.4134086,-17.33205,-4.9406276,-4.226099,5.140457,-1.1668859,6.9181347,-2.3692706,14.436218,0.6584112,6.799236"
0,"-441.59457,62.302498,10.403389,-1.2542269,0.2856399,4.6920605,-13.603146,5.1041408,-19.568045,-0.3123933,-19.780138,-6.3521333,-9.045368,2.6221292,-4.7622514,3.6149466,-4.382743,7.260865,-2.328747,-3.8198483"
0,"-428.74744,64.136086,10.194241,-2.9026928,-8.868336,-0.07474847,-8.843017,4.3136177,-20.373173,-0.23834564,-25.408274,-6.397146,-9.081916,4.252938,-5.687648,4.559423,-4.2086344,2.8490477,-3.1488943,-2.5759997"
0,"-433.6251,63.142166,5.570972,-10.855785,-4.2607737,7.9768095,-17.78798,-0.43680692,-15.112168,5.1025352,-17.885752,-5.5292864,-9.796637,3.3928187,-5.759028,2.7744522,-5.9719467,3.2790296,-3.018049,-5.478829"
0,"-434.61533,57.03458,10.909569,6.3674335,5.564665,1.4564255,-19.536736,-0.056126866,-18.446823,0.40784085,-24.931,-4.537934,-8.410144,4.7242084,-10.149712,2.5889935,-4.5218086,3.9235911,0.7851449,-1.2795316"
0,"-453.50317,56.229347,6.746448,-3.8549285,4.7941117,1.6329427,-20.334496,-1.7453179,-17.396818,0.73258656,-20.686993,-7.3670526,-9.991999,4.730217,-4.068767,1.145679,-4.514146,7.7936006,-1.7214209,-0.9550787"
0,"-452.4046,54.920017,13.438342,-11.567312,-0.91361326,6.046031,-19.418917,-3.6840162,-16.802546,0.3861118,-16.886023,-3.790848,-9.216014,6.2350497,-2.6209252,2.331246,-1.3012458,13.97257,4.829019,9.015297"
0,"-466.43298,41.952877,15.017566,13.366466,9.883106,3.117771,-15.310328,1.1057962,-15.261147,-3.1569304,-21.02111,-2.7159142,-8.935406,1.547917,-7.04512,0.108568765,-1.8525425,7.115999,0.19249098,0.28667298"
0,"-457.0041,64.38892,8.326478,-11.162759,-1.3008667,9.005245,-16.100897,-0.11582479,-20.575352,-1.3111577,-14.306749,-6.736286,-9.203794,5.0387177,-7.285376,4.196994,-6.078458,7.5850687,0.37060186,5.234744"
0,"-443.3734,50.544,8.64548,4.1598163,3.7472725,8.10382,-15.057481,1.8009528,-14.694621,2.1125574,-17.040567,-0.6514875,-5.2009783,7.620557,-7.8066707,4.3593287,-4.236779,3.8658223,2.8073118,4.1616745"
0,"-451.67734,39.61383,6.5814896,9.472825,5.2748837,5.6480517,-12.236974,3.1885087,-14.753346,6.2347183,-19.17999,-0.5775104,-3.5513313,6.6311526,-5.4269357,3.362459,-4.8763986,6.9565954,1.6750687,-1.748396"
0,"-464.5201,48.91259,4.2464886,-1.3997463,-5.3756375,3.0144124,-6.4977293,1.6118797,-20.874416,1.7692249,-13.363291,-3.8629189,-4.389876,1.6007016,-0.9639875,4.4049835,-9.613194,9.050448,-0.5118179,7.488961"
0,"-471.59686,64.270096,17.206621,-0.69057125,-4.795066,2.7221913,-11.723414,3.6860242,-17.848852,0.6572263,-15.51372,-6.9929357,-6.829469,6.494783,-2.6778755,6.078241,-5.256411,7.2373548,-1.8554232,2.322041"
0,"-402.3913,63.518326,4.815586,-11.667166,-8.855949,5.4783363,-13.76208,0.29259306,-18.64835,-3.7845984,-19.342274,1.6329156,-8.288723,4.8778462,-8.224846,-0.73791236,-9.984137,0.8130855,-0.520183,1.130174"
0,"-403.12924,55.69321,13.463583,-7.1186266,-19.40427,-1.7129519,-9.405865,6.409801,-16.23988,0.15225,-15.836526,-6.611973,0.19895491,1.786865,-3.1225207,-1.1816058,-10.302663,8.7355585,1.8937731,12.757402"
0,"-464.62384,70.95762,15.451553,-13.583227,-4.008374,4.02312,-13.454503,2.085799,-23.329454,1.7361567,-18.996006,-5.838833,-4.886364,4.3233156,-8.4042845,5.691413,-6.617786,10.016361,0.41302714,4.6409764"
0,"-416.80807,49.58653,6.679262,-8.075015,-2.094097,1.3957087,-18.5487,-2.1827087,-19.245258,3.9180055,-19.225388,-3.0822124,-5.331112,4.944034,-3.0832767,3.3032992,-8.852207,9.250398,-2.1478348,1.5523854"
0,"-443.70645,47.53823,20.455439,-11.304718,-17.57113,4.2217975,-12.601789,9.251415,-21.034533,1.2571241,-12.395373,-5.1304407,-5.8017554,7.912289,-7.1819706,2.9213324,-4.626254,5.614683,-2.5129778,5.590302"
0,"-416.06992,56.29367,9.043631,-24.526325,-9.771978,8.86586,-15.772183,0.88562584,-14.272815,2.4795353,-21.923304,1.582531,-8.683087,7.10291,-7.1730304,-1.6201258,-5.422997,5.4052234,-1.4161339,-1.0970808"
0,"-418.6451,56.133575,1.4810696,-17.566856,-0.11348671,4.082275,-16.622084,2.5152602,-22.631567,4.6346965,-15.828009,0.6360587,-10.551605,7.284541,-2.4875617,5.375089,-5.0136666,7.799191,0.82248414,4.9085217"
0,"-410.77478,42.846985,4.05968,-1.943776,2.1357799,2.4421914,-18.565817,-2.35588,-14.481412,3.3724272,-16.502918,0.16497736,-5.6646852,6.4064903,-5.042214,-0.28202963,-1.3936186,13.649836,4.707921,11.2835245"
0,"-440.5174,46.17352,8.931988,-12.600401,-5.190975,7.5995893,-11.966762,5.551778,-15.891552,2.7229562,-15.747043,1.4807999,-7.709345,7.0898733,-4.666147,4.0586033,-7.7317605,4.961412,-0.41899917,1.9009738"
0,"-426.5572,43.329494,8.880919,-3.9234638,0.58820826,10.124579,-9.346419,-0.3894724,-24.283134,-0.75794476,-23.077719,1.8205189,-9.144538,2.614913,-6.3068175,4.8936963,-2.9721234,6.656288,6.532676,15.785811"
0,"-412.80124,60.95071,14.3846445,-0.049631182,-13.153749,-0.53175324,-15.37357,6.0771995,-24.190516,-0.8601304,-17.985983,-7.3607802,-10.203721,5.538414,-8.624714,3.336574,-5.918086,3.1778145,3.7806575,9.667298"
0,"-453.50616,62.347782,1.2413355,-11.115044,-1.5079926,5.898424,-19.276789,3.3342693,-19.53501,-0.82543015,-14.977716,-1.7586315,-5.189593,5.1120644,-6.2689657,4.4543753,-2.1344705,6.647939,2.0504532,2.7896936"
0,"-398.16074,46.20625,-12.566437,-6.4424767,-5.325463,4.52945,-20.946709,1.1553395,-15.189919,3.877826,-18.277601,0.3492864,-7.3060207,4.6628714,-4.25214,1.754718,-4.761904,5.696473,6.906832,10.395218"
0,"-437.00793,47.51585,10.50056,9.719018,5.77537,-1.8018816,-17.989147,-0.023842577,-16.022562,1.619174,-22.580563,-5.2821145,-3.939269,0.14023091,-4.2158937,2.3806593,-3.872977,9.629821,-6.115694,-5.128501"
0,"-440.68982,52.976215,11.7081585,-7.2608695,0.15837638,13.510009,-15.060435,-3.1926475,-19.178463,3.5512116,-22.966116,-8.288686,-5.507696,0.14761713,-7.1944103,4.9386067,-10.196554,7.4477506,-3.3566291,-1.1037292"
0,"-400.94434,62.033604,-3.3643532,-6.634239,-1.8784813,3.1549096,-22.30659,-1.0567406,-17.752592,1.3368276,-20.568516,1.0762285,-8.670726,3.6227112,-6.009912,0.70295554,-7.1909018,5.999188,6.6661887,6.158168"
0,"-434.6802,47.266785,6.045588,10.596657,2.7297285,3.9253132,-14.560403,3.31629,-19.904577,2.1805944,-20.431444,-10.618946,-5.697943,3.9637146,-8.468568,2.583458,-5.479958,8.38223,-5.326088,-4.2142906"
0,"-446.72498,63.677113,19.479506,4.689916,-14.273265,-8.306184,-14.672824,2.8171825,-22.456812,5.8022327,-20.656427,-6.7772746,-9.844793,2.8329904,-4.5812635,-0.37010485,-1.6045662,8.698203,-4.6615705,2.3648665"
0,"-426.1256,54.655704,5.369832,-1.2941465,3.4074588,2.9946904,-18.235067,-4.2260156,-22.525175,2.4337344,-22.588202,-3.985444,-7.6570387,0.6311293,-5.515202,0.19611257,-9.87027,6.696538,-0.7613495,-0.6873896"
0,"-443.32938,43.79431,7.605115,-3.060489,3.4866953,11.24882,-11.336236,-7.3237553,-23.95342,-0.60027057,-23.636871,-1.7659298,-4.2258368,0.51819634,-3.2812283,4.254239,-3.495341,13.559843,0.6658166,12.2629385"
0,"-444.73978,63.129234,7.0521784,-1.3343465,0.02539977,4.742426,-14.762984,1.3354137,-18.323404,-3.5803933,-19.307762,-4.10161,-12.223556,3.171003,-8.126861,2.4020116,-3.310133,8.000288,3.2430747,0.47112733"
0,"-464.57532,63.581226,18.380331,-3.473398,-5.3333354,8.485625,-12.273854,0.17765404,-18.1823,4.076137,-20.710438,-4.0615325,-8.653094,1.2170811,-0.2956247,4.404746,-5.0875883,5.958028,-2.9632194,-1.4222597"
0,"-395.15466,68.789825,-11.840038,-14.376763,-7.564271,1.9771737,-15.3779335,3.4509976,-12.465404,3.8736563,-19.418388,1.1054829,-12.333481,4.8007765,-7.247152,-0.7997904,-4.8420954,3.8902736,2.1912997,1.5382591"
0,"-399.82608,63.25908,5.1888123,-16.347075,-24.808157,0.6706918,-11.652437,8.188729,-18.518017,-0.9531891,-19.168913,-1.4496949,-8.210301,3.5005593,-6.8819776,0.54892164,-11.947865,3.010555,4.0822372,6.2638783"
0,"-422.93094,57.729523,-11.35316,-1.7930812,-0.9409083,2.1910722,-15.29132,7.208045,-14.307854,8.179275,-16.158892,-3.231409,-6.894114,2.7335231,-2.1240253,3.8323083,-6.0376935,10.999096,1.8634803,0.3968078"
0,"-432.83032,54.146423,1.0935248,7.6125364,3.5769858,-0.36592004,-19.21008,2.4819734,-16.24795,-0.24195538,-21.809986,0.24789377,-7.834866,5.98234,-6.145003,4.478001,-3.6948504,4.5700254,-0.23860492,-1.3000795"
0,"-401.40167,63.291016,-3.957906,-15.927905,-8.482976,5.834606,-20.167137,0.6846024,-15.228137,1.0595051,-17.726572,-1.2515333,-12.515345,3.2010233,-7.595152,0.36674577,-5.2584515,6.352876,0.76186824,-0.3870081"
0,"-425.61917,48.253586,4.404005,9.535017,1.2106085,0.66298974,-22.995613,1.0552162,-17.913462,2.7948358,-23.691017,-4.6059203,-4.726869,3.9577765,-6.2348924,2.2195737,-3.83465,5.347704,-1.8440152,-2.4086077"
0,"-399.9147,71.19577,-6.433815,-17.394056,-8.9353895,2.314047,-15.912401,-4.468587,-16.299164,2.7651916,-18.971214,0.2533439,-8.812831,0.54836833,-9.524963,0.6092094,-6.571417,5.975044,1.1106843,-1.418457"
0,"-434.29434,59.647503,1.7926193,6.446097,3.152803,1.9972618,-20.295204,1.4323143,-16.257254,3.5710628,-21.465662,-3.8018644,-7.5828166,9.234288,-8.662982,4.184984,-4.105647,4.3596606,-1.4591349,-0.98532814"
0,"-420.21002,66.599236,23.922796,2.1291637,-25.063051,0.06918807,-18.043083,3.751577,-16.611887,-0.73020494,-14.164665,0.34556282,-14.9661665,5.076695,-1.8913301,-1.1975697,-2.269224,4.519168,-5.9214334,-5.433493"
0,"-443.34424,72.70345,20.000406,-5.037363,-14.789605,-4.081961,-11.876628,10.119153,-30.392578,1.193906,-15.876605,-8.056032,-3.8052943,3.6160603,-6.7285957,5.8281894,-4.3460655,9.367761,-2.3546233,2.0471845"
0,"-452.30902,73.927765,15.376095,-9.423392,-12.602241,5.1896663,-11.407695,6.953875,-17.566742,0.647139,-18.390825,-6.301812,-11.32055,3.227061,-4.8905444,2.767837,-2.8136358,7.9853635,-0.05029103,-4.933936"
0,"-413.62598,69.434105,14.147714,-26.130545,-12.762913,11.129169,-15.4866705,0.74845135,-22.481218,0.2904445,-23.949629,-6.620423,-3.5350497,3.63088,-10.409392,11.395815,-12.148988,9.129003,-2.9146883,-0.011720514"
0,"-423.6478,55.4111,-1.6393698,-2.5824215,-5.276841,4.5250993,-12.951358,2.3991878,-16.728058,4.9192963,-14.303301,2.3863313,-10.20556,4.600756,-2.4735277,3.2188885,-5.5158396,7.1917267,-3.0047808,-3.3473096"
0,"-455.5468,56.47589,11.620885,-3.205677,-2.6529322,2.2394085,-13.45386,2.273653,-21.724848,0.8200954,-19.247414,-5.5374885,-5.707772,4.063295,-4.955166,2.307223,-3.6502783,10.9929495,-2.1429672,-0.190362"
0,"-432.63968,60.680996,5.301424,-21.347727,-4.377183,7.713891,-15.609341,-1.6201625,-19.536991,1.5325849,-20.996405,-3.1188686,-6.1193132,2.0413074,-10.599128,6.3563156,-3.8129277,9.710651,2.7172813,0.11310826"
0,"-425.60687,46.156357,1.0509629,4.8981957,-5.970651,8.66424,-17.04095,-0.7276402,-16.775604,-9.04579,-19.825079,-2.3331273,-12.685801,7.0168066,-6.796311,0.29207823,-2.601135,5.109502,-0.7754485,5.2285404"
0,"-422.04974,45.0882,1.9196917,8.529286,-0.40537205,6.017592,-17.643637,1.8062348,-19.924795,1.3944579,-18.212399,-3.145952,-12.646413,7.211239,-8.210027,1.3482709,-3.495612,6.2002673,-0.05661283,0.8742199"
0,"-444.24045,56.845974,8.039347,0.23390152,-0.599581,5.13109,-14.503632,-0.47344092,-18.881945,-1.1224346,-16.941792,-0.4373819,-10.394207,4.5612645,-6.9292755,3.2017248,-5.5288477,4.496879,2.992307,1.2115059"
0,"-457.02866,32.96867,2.8508573,15.377168,6.341189,11.229901,-10.635551,-1.2522599,-17.675966,6.0647874,-23.555246,-4.4500947,-9.061125,2.5299954,-5.288571,5.430808,-4.881196,8.842477,-0.5781981,1.6589811"
0,"-448.56772,39.038174,14.116201,5.642775,-1.2231886,7.1687627,-10.707768,4.298838,-22.401794,-5.1370683,-18.7475,-4.338818,-13.152558,5.314519,-6.519925,2.2778373,-0.69057953,5.7939014,-3.67514,1.9393303"
0,"-469.7731,44.093384,12.849054,15.053534,5.998559,5.8095775,-10.655915,5.00131,-17.458199,1.5180393,-17.717333,-1.261811,-3.843678,7.8413496,-5.3827114,3.6760042,-1.4015605,7.015956,-0.4334397,-3.5432694"
0,"-457.59814,77.261215,18.186012,-20.164505,-1.5620956,10.636645,-12.182162,-7.0394125,-19.559261,-1.8680024,-17.8111,-9.096925,-5.25055,5.8496876,-6.0884953,0.6697551,-7.3205624,12.487819,3.616387,11.627515"
0,"-414.4832,53.441883,-4.5014486,7.6522174,5.231101,-2.2838507,-22.095978,0.9050751,-16.312765,-0.60316586,-20.761316,-4.554734,-4.988538,2.1634676,-7.9324718,2.1496594,-3.2769012,2.818444,1.5292503,-2.3444483"
0,"-419.199,59.591568,-1.4053663,-5.9722943,-2.8190916,1.5003935,-19.9546,3.445287,-16.964006,1.9604073,-21.374851,-0.8071813,-11.150645,4.693135,-7.0753913,1.1422422,-5.5747776,8.575328,3.994752,-0.19117157"
0,"-431.6804,71.947845,4.384744,-11.024942,-10.004342,4.4423094,-10.098942,3.8500624,-21.986649,-0.15134503,-18.971037,-0.69130087,-6.9411902,2.7948906,-8.250532,3.574519,-7.19875,6.5359836,1.2811167,-3.8547363"
0,"-443.36377,69.52708,16.07256,13.844234,-1.9225167,-0.21441646,-10.37622,9.289802,-18.722368,-5.1630607,-15.33078,-7.1997843,-4.173375,-3.014745,-2.803518,3.0343137,-4.8014,16.624346,-0.8259869,7.697361"
0,"-455.91373,74.65672,12.335558,-2.7314944,1.3617352,0.4672498,-13.277195,2.1025574,-13.006453,3.9027596,-13.889456,-3.1375628,-3.4630408,-1.1882702,-3.2054024,4.7023044,-3.3546288,16.183079,-3.768569,3.2626665"
0,"-459.49042,77.285645,0.81362486,-9.338064,-9.788616,5.4853835,-13.655475,-0.81853473,-12.842848,-1.8837633,-7.7903986,-4.6026917,0.3537407,4.19929,1.923564,13.170865,4.805888,17.907368,1.0956733,2.044228"
0,"-419.69257,71.08952,3.7988133,-4.01306,-8.29202,2.2022185,-17.426245,6.702045,-15.677671,-0.26072633,-15.385933,-8.839314,-4.415126,-1.6594056,-1.6052698,2.1571937,-5.5392685,17.629791,-2.559159,3.8798711"
0,"-454.41876,69.3556,10.790675,-0.09026406,-0.9703203,4.241958,-17.636787,5.896139,-10.876475,2.3240588,-16.067846,-3.9993799,-3.261496,0.3346434,-0.9303726,5.763683,-2.6208487,17.980122,-2.466685,4.121466"
0,"-458.7744,52.86478,9.039118,11.156796,0.533557,1.168821,-12.072651,2.2761154,-18.06228,0.32802486,-19.395979,-2.415661,-3.2005103,0.9928143,5.440892,8.115897,0.49373692,16.55927,-4.5782795,4.3695545"
0,"-450.89304,51.01421,9.97305,9.423493,5.4574676,1.9129806,-10.129564,2.9705446,-17.04139,0.43480432,-13.874374,-2.9681754,-3.982782,-0.7479907,-2.01511,4.2246428,-2.3598166,18.340467,-3.4474845,5.697614"
0,"-446.96512,60.779854,8.244685,1.4710188,-5.8361583,2.5554738,-17.83649,-0.4243353,-13.667084,-1.6786679,-12.466003,-4.4004498,0.35873708,3.005613,6.059447,10.79572,5.0027237,19.380894,1.3788888,6.5835547"
0,"-456.97653,83.43396,23.61614,-4.1575193,-14.23144,-3.2580276,-8.731445,4.2537565,-17.298143,-2.151715,-13.873032,-10.133234,-4.6415687,0.700001,0.010068401,7.055459,0.17681347,15.551792,-0.17537117,1.5959448"
0,"-443.44275,88.01385,12.347416,-9.03733,-2.8870757,5.7805114,-16.821747,6.8028774,-18.79828,1.3727266,-16.162819,-5.262942,-4.0938,-3.2881956,-2.3479078,1.3075333,-2.6276789,14.293747,-3.7794693,0.70428824"
0,"-476.29388,95.929504,29.28553,-0.76394045,-11.66832,4.3758597,-13.852068,3.714471,-16.377472,-2.1402514,-14.441605,-11.92936,-6.1977253,-0.16257893,-0.17597565,6.438493,-1.0178152,12.401697,-0.10286541,0.34019604"
